TransactionID,StoreID,ProductID,CustomerID,TransactionDate,Quantity,UnitPrice,Discount,SalesAmount,PaymentMethod,Channel,LastModifiedDate,SourceSystem
115567,455,8690.0,253796.0,2025-01-11,4,59.19,0.0,236.76,Credit,Store,2025-01-11,POS
115568,89,27621.0,32316.0,2025-01-26,3,27.98,4.2,79.74,Credit,Store,2025-01-26,POS
115569,204,35580.0,,2025-01-15,1,43.48,0.0,43.48,Debit,Store,2025-02-06,POS
115570,399,14753.0,467437.0,2025-01-17,3,15.99,0.0,47.97,Cash,Store,2025-01-17,POS
115571,474,12541.0,42739.0,2025-01-14,2,11.23,1.12,21.34,Credit,Store,2025-01-14,POS
115572,773,2964.0,255151.0,2025-01-04,3,56.87,25.59,145.02,Credit,Store,2025-01-04,POS
115573,741,38022.0,201366.0,2025-01-06,3,26.77,0.0,80.31,Debit,Store,2025-02-09,POS
115574,92,27959.0,,2025-01-10,3,16.16,4.85,43.63,Debit,Store,2025-01-10,POS
115575,498,42968.0,422303.0,2025-01-30,4,112.01,0.0,448.04,Debit,Store,2025-01-30,POS
115576,126,15806.0,43178.0,2025-01-05,2,21.07,0.0,42.14,Credit,Store,2025-01-05,POS
115577,206,26985.0,15014.0,2025-01-03,1,86.83,0.0,86.83,Cash,Store,2025-02-08,POS
115578,636,18081.0,43902.0,2025-01-20,4,4.21,0.0,16.84,Debit,Online,2025-02-04,POS
115579,657,27701.0,202478.0,2025-01-13,4,12.24,0.0,48.96,Credit,Store,2025-02-21,POS
115580,695,7201.0,258458.0,2025-01-05,4,88.61,35.44,319.0,Credit,Store,2025-02-09,POS
115581,190,15795.0,444664.0,2025-01-19,2,42.99,4.3,81.68,Debit,Store,2025-02-16,POS
115582,646,9978.0,,2025-01-24,3,33.68,15.16,85.88,Cash,Online,2025-01-24,POS
115583,138,23648.0,249192.0,2025-01-19,1,24.88,0.0,24.88,Credit,Store,2025-01-19,POS
115584,274,40439.0,345432.0,2025-01-17,3,53.07,0.0,159.21,Debit,Store,2025-01-17,POS
115585,153,18825.0,,2025-01-18,3,25.37,3.81,72.3,Credit,Store,2025-01-18,POS
115586,112,13361.0,,2025-01-29,1,5.94,0.0,5.94,Cash,Store,2025-03-10,POS
115587,102,49556.0,,2025-01-06,1,15.16,0.0,15.16,Cash,Store,2025-01-06,POS
115588,175,29263.0,189954.0,2025-01-30,5,20.97,20.97,83.88,Cash,Store,2025-03-14,POS
115589,154,32252.0,170686.0,2025-01-08,4,16.61,0.0,66.44,Credit,Store,2025-01-08,POS
115590,797,11952.0,311761.0,2025-01-29,3,231.75,0.0,695.25,Debit,Store,2025-02-05,POS
115591,721,34569.0,53293.0,2025-01-03,4,21.93,8.77,78.95,Debit,Store,2025-01-03,POS
115592,117,8158.0,,2025-01-07,3,52.99,0.0,158.97,Cash,Store,2025-01-07,POS
115593,790,46250.0,379256.0,2025-01-28,5,21.66,21.66,86.64,Gift Card,Store,2025-01-28,POS
115594,246,41301.0,,2025-01-09,2,15.18,0.0,30.36,Credit,Store,2025-01-09,POS
115595,686,49677.0,186044.0,2025-01-04,5,8.4,8.4,33.6,Debit,Store,2025-02-07,POS
115596,560,8837.0,,2025-01-24,5,17.34,0.0,86.7,Cash,Online,2025-02-10,POS
115597,448,16206.0,,2025-01-20,2,103.06,0.0,206.12,Credit,Store,2025-01-20,POS
115598,588,7079.0,,2025-01-31,3,53.83,32.3,129.19,Mobile Wallet,Store,2025-02-27,POS
115599,617,46071.0,269451.0,2025-01-08,3,30.83,0.0,92.49,Debit,Store,2025-01-30,POS
115600,476,13071.0,387163.0,2025-01-08,3,19.02,0.0,57.06,Mobile Wallet,Store,2025-01-08,POS
115601,408,33715.0,108783.0,2025-01-18,1,63.89,6.39,57.5,Credit,Store,2025-01-18,POS
115602,739,45011.0,243564.0,2025-01-16,2,10.03,1.0,19.06,Cash,Store,2025-01-16,POS
115603,57,22500.0,,2025-01-28,4,30.64,0.0,122.56,Debit,Store,2025-01-28,POS
115604,788,43746.0,318614.0,2025-01-25,1,20.51,0.0,20.51,Credit,Store,2025-01-25,POS
115605,414,26965.0,151351.0,2025-01-17,4,12.12,0.0,48.48,Debit,Store,2025-01-17,POS
115606,193,38329.0,170646.0,2025-01-06,4,43.31,17.32,155.92,Credit,Online,2025-01-06,POS
115607,187,4490.0,128525.0,2025-01-11,2,79.07,0.0,158.14,Mobile Wallet,Store,2025-01-11,POS
115608,89,6970.0,436036.0,2025-01-12,4,12.96,7.78,44.06,Credit,Store,2025-01-12,POS
115609,768,34405.0,406603.0,2025-01-31,3,46.81,28.09,112.34,Debit,Store,2025-03-12,POS
115610,662,22357.0,146838.0,2025-01-23,5,58.45,0.0,292.25,Credit,Online,2025-01-23,POS
115611,38,22586.0,104457.0,2025-01-10,3,20.48,3.07,58.37,Debit,Store,2025-02-19,POS
115612,654,8165.0,107565.0,2025-01-21,5,53.65,0.0,268.25,Cash,Store,2025-01-21,POS
115613,126,32830.0,187387.0,2025-01-03,5,195.26,0.0,976.3,Credit,Store,2025-02-11,POS
115614,526,3581.0,,2025-01-26,5,19.85,0.0,99.25,Mobile Wallet,Store,2025-02-08,POS
115615,119,12163.0,450961.0,2025-01-02,1,21.3,0.0,21.3,Cash,Store,2025-01-27,POS
115616,420,25403.0,18977.0,2025-01-17,4,8.89,0.0,35.56,Credit,Store,2025-01-17,POS
115617,754,3225.0,50666.0,2025-01-28,5,117.97,0.0,589.85,Credit,Store,2025-02-25,POS
115618,563,6477.0,29644.0,2025-01-20,3,21.44,9.65,54.67,Credit,Store,2025-02-19,POS
115619,451,37553.0,316748.0,2025-01-18,5,7.06,0.0,35.3,Credit,Store,2025-01-28,POS
115620,636,38321.0,,2025-01-05,5,34.06,17.03,153.27,Cash,Store,2025-01-05,POS
115621,489,22520.0,366539.0,2025-01-08,5,23.64,11.82,106.38,Credit,Online,2025-02-06,POS
115622,454,30616.0,422053.0,2025-01-29,4,85.95,0.0,343.8,Credit,Store,2025-03-01,POS
115623,510,17356.0,459903.0,2025-01-31,2,28.09,0.0,56.18,Debit,Store,2025-01-31,POS
115624,140,31520.0,,2025-01-18,4,26.71,0.0,106.84,Credit,Store,2025-01-18,POS
115625,575,37581.0,,2025-01-04,3,54.22,8.13,154.53,Debit,Store,2025-02-17,POS
115626,209,28728.0,219577.0,2025-01-10,3,84.22,25.27,227.39,Credit,Store,2025-01-24,POS
115627,359,39719.0,253046.0,2025-01-23,1,28.77,0.0,28.77,Cash,Store,2025-02-08,POS
115628,374,44634.0,286301.0,2025-01-21,4,5.3,3.18,18.02,Gift Card,Store,2025-01-21,POS
115629,156,7197.0,192218.0,2025-01-17,3,54.54,16.36,147.26,Credit,Store,2025-01-17,POS
115630,771,9842.0,230426.0,2025-01-23,1,70.86,0.0,70.86,Debit,Store,2025-01-23,POS
115631,354,39192.0,292984.0,2025-01-26,4,177.31,70.92,638.32,Debit,Store,2025-01-26,POS
115632,536,17558.0,39521.0,2025-01-05,4,27.13,0.0,108.52,Credit,Online,2025-01-05,POS
115633,147,43724.0,209024.0,2025-01-29,5,13.75,0.0,68.75,Credit,Store,2025-01-29,POS
115634,700,34737.0,265753.0,2025-01-08,5,51.15,25.58,230.17,Debit,Store,2025-02-22,POS
115635,696,8967.0,46205.0,2025-01-09,5,35.73,17.86,160.79,Debit,Store,2025-01-09,POS
115636,325,46540.0,168904.0,2025-01-01,3,30.52,0.0,91.56,Debit,Store,2025-02-02,POS
115637,12,30702.0,488515.0,2025-01-23,5,20.41,0.0,102.05,Debit,Store,2025-02-07,POS
115638,525,44029.0,230191.0,2025-01-30,5,23.25,5.81,110.44,Debit,Store,2025-01-30,POS
115639,338,23618.0,,2025-01-26,2,139.13,0.0,278.26,Debit,Store,2025-02-12,POS
115640,516,32171.0,121473.0,2025-01-12,1,30.33,3.03,27.3,Debit,Store,2025-01-19,POS
115641,783,19017.0,66725.0,2025-01-28,3,20.84,9.38,53.14,Debit,Store,2025-01-28,POS
115642,464,45338.0,130037.0,2025-01-28,1,32.95,0.0,32.95,Debit,Store,2025-01-28,POS
115643,342,47501.0,75904.0,2025-01-28,5,8.43,4.22,37.93,Debit,Store,2025-01-31,POS
115644,86,30251.0,167803.0,2025-01-23,4,12.39,0.0,49.56,Credit,Store,2025-01-31,POS
115645,512,43030.0,334260.0,2025-01-12,4,24.05,14.43,81.77,Debit,Store,2025-02-23,POS
115646,622,22100.0,,2025-01-12,4,72.86,14.57,276.87,Gift Card,Store,2025-01-12,POS
115647,232,48163.0,466647.0,2025-01-27,1,20.22,2.02,18.2,Cash,Online,2025-01-31,POS
115648,775,41155.0,45215.0,2025-01-22,2,53.78,21.51,86.05,Cash,Store,2025-01-22,POS
115649,96,29138.0,452227.0,2025-01-15,5,40.7,0.0,203.5,Gift Card,Store,2025-02-08,POS
115650,317,47970.0,103996.0,2025-01-23,4,64.66,0.0,258.64,Gift Card,Store,2025-01-23,POS
115651,41,34862.0,415944.0,2025-01-23,4,33.43,0.0,133.72,Credit,Online,2025-01-23,POS
115652,240,5680.0,394020.0,2025-01-06,2,42.99,17.2,68.78,Credit,Store,2025-01-06,POS
115653,349,20557.0,490298.0,2025-01-15,2,54.15,21.66,86.64,Debit,Store,2025-01-15,POS
115654,316,33598.0,66542.0,2025-01-09,2,83.36,0.0,166.72,Debit,Store,2025-01-09,POS
115655,2,46835.0,117983.0,2025-01-27,4,11.79,0.0,47.16,Credit,Store,2025-02-10,POS
115656,404,46550.0,295143.0,2025-01-31,4,55.78,0.0,223.12,Credit,Store,2025-01-31,POS
115657,86,42575.0,435051.0,2025-01-11,5,14.25,3.56,67.69,Credit,Store,2025-01-25,POS
115658,181,44862.0,351431.0,2025-01-25,3,9.47,1.42,26.99,Cash,Store,2025-02-08,POS
115659,473,5457.0,373052.0,2025-01-14,5,47.71,23.86,214.69,Mobile Wallet,Store,2025-02-16,POS
115660,262,33320.0,23135.0,2025-01-31,3,15.15,4.55,40.9,Debit,Store,2025-02-07,POS
115661,502,2014.0,,2025-01-30,2,32.82,0.0,65.64,Mobile Wallet,Store,2025-02-19,POS
115662,552,34388.0,341598.0,2025-01-24,2,51.08,0.0,102.16,Credit,Online,2025-01-24,POS
115663,626,46186.0,426102.0,2025-01-29,3,59.56,0.0,178.68,Debit,Store,2025-03-05,POS
115664,413,8612.0,326332.0,2025-01-22,2,83.2,0.0,166.4,Debit,Online,2025-01-27,POS
115665,498,6954.0,161573.0,2025-01-22,3,79.61,35.82,203.01,Cash,Store,2025-01-22,POS
115666,466,5149.0,302480.0,2025-01-28,3,46.6,0.0,139.8,Credit,Online,2025-01-28,POS
115667,263,29868.0,,2025-01-09,3,28.24,8.47,76.25,Debit,Store,2025-02-05,POS
115668,663,34397.0,429305.0,2025-01-06,3,20.66,9.3,52.68,Credit,Store,2025-01-06,POS
115669,566,24309.0,427831.0,2025-01-09,4,28.88,5.78,109.74,Debit,Store,2025-01-26,POS
115670,390,40561.0,498217.0,2025-01-09,2,43.48,4.35,82.61,Debit,Store,2025-02-21,POS
115671,708,15193.0,26929.0,2025-01-15,3,64.88,9.73,184.91,Credit,Store,2025-01-15,POS
115672,105,32143.0,410755.0,2025-01-05,5,13.58,0.0,67.9,Debit,Store,2025-01-05,POS
115673,281,49445.0,384158.0,2025-01-24,3,62.53,18.76,168.83,Credit,Store,2025-01-24,POS
115674,448,26105.0,187027.0,2025-01-02,1,12.83,1.92,10.91,Debit,Online,2025-02-16,POS
115675,22,14907.0,362882.0,2025-01-15,2,5.55,0.0,11.1,Debit,Store,2025-01-15,POS
115676,334,18479.0,56041.0,2025-01-20,4,83.18,16.64,316.08,Debit,Store,2025-02-17,POS
115677,558,46982.0,242005.0,2025-01-06,5,21.73,0.0,108.65,Credit,Store,2025-02-03,POS
115678,641,27413.0,164081.0,2025-01-10,4,22.61,0.0,90.44,Credit,Store,2025-02-03,POS
115679,798,30879.0,168354.0,2025-01-15,3,50.47,7.57,143.84,Debit,Store,2025-01-15,POS
115680,249,14518.0,218432.0,2025-01-27,3,13.19,0.0,39.57,Debit,Store,2025-03-08,POS
115681,124,23575.0,398986.0,2025-01-09,1,38.83,0.0,38.83,Debit,Store,2025-01-16,POS
115682,314,19193.0,382005.0,2025-01-04,5,51.24,12.81,243.39,Credit,Store,2025-01-04,POS
115683,421,46.0,42728.0,2025-01-10,3,37.8,22.68,90.72,Cash,Store,2025-01-26,POS
115684,476,13970.0,,2025-01-09,3,108.2,0.0,324.6,Mobile Wallet,Store,2025-01-09,POS
115685,625,7269.0,187600.0,2025-01-20,5,26.65,0.0,133.25,Debit,Online,2025-01-20,POS
115686,625,21004.0,19803.0,2025-01-20,4,36.84,0.0,147.36,Credit,Store,2025-01-20,POS
115687,541,22295.0,357992.0,2025-01-14,4,32.0,6.4,121.6,Credit,Store,2025-01-16,POS
115688,127,35475.0,497846.0,2025-01-29,3,22.68,0.0,68.04,Credit,Store,2025-02-18,POS
115689,526,40849.0,269260.0,2025-01-20,1,14.97,1.5,13.47,Gift Card,Store,2025-01-28,POS
115690,413,20357.0,286551.0,2025-01-07,5,20.4,5.1,96.9,Cash,Store,2025-01-07,POS
115691,81,6207.0,181728.0,2025-01-12,2,70.79,0.0,141.58,Cash,Store,2025-01-12,POS
115692,498,39012.0,85738.0,2025-01-06,4,14.48,5.79,52.13,Credit,Store,2025-01-06,POS
115693,784,16953.0,166505.0,2025-01-15,1,42.03,2.1,39.93,Debit,Store,2025-01-15,POS
115694,400,8656.0,144506.0,2025-01-09,3,39.8,0.0,119.4,Debit,Store,2025-01-12,POS
115695,742,11048.0,191285.0,2025-01-27,1,134.53,6.73,127.8,Debit,Store,2025-01-27,POS
115696,716,39308.0,,2025-01-22,2,13.74,4.12,23.36,Cash,Store,2025-01-22,POS
115697,172,22472.0,272827.0,2025-01-04,4,74.61,0.0,298.44,Debit,Store,2025-02-11,POS
115698,385,22960.0,206520.0,2025-01-22,4,55.16,22.06,198.58,Mobile Wallet,Store,2025-01-22,POS
115699,677,9807.0,,2025-01-30,3,28.17,0.0,84.51,Credit,Store,2025-02-16,POS
115700,427,19459.0,,2025-01-28,1,17.2,1.72,15.48,Cash,Store,2025-01-28,POS
115701,639,13245.0,499987.0,2025-01-06,4,34.93,0.0,139.72,Credit,Online,2025-01-06,POS
115702,668,48952.0,181839.0,2025-01-03,4,18.72,0.0,74.88,Mobile Wallet,Store,2025-01-03,POS
115703,145,48823.0,434034.0,2025-01-16,2,41.26,4.13,78.39,Debit,Store,2025-02-28,POS
115704,171,17806.0,268512.0,2025-01-08,3,25.08,0.0,75.24,Mobile Wallet,Store,2025-01-13,POS
115705,172,29698.0,259500.0,2025-01-02,3,134.28,20.14,382.7,Debit,Store,2025-01-30,POS
115706,142,19438.0,84673.0,2025-01-23,2,17.16,0.0,34.32,Debit,Store,2025-01-23,POS
115707,229,48387.0,,2025-01-12,4,18.5,7.4,66.6,Credit,Store,2025-01-12,POS
115708,759,20583.0,311477.0,2025-01-01,5,29.21,14.61,131.44,Debit,Store,2025-01-01,POS
115709,379,20120.0,,2025-01-26,1,28.5,0.0,28.5,Credit,Store,2025-01-26,POS
115710,324,20161.0,51507.0,2025-01-18,1,10.44,0.0,10.44,Cash,Store,2025-01-18,POS
115711,410,40841.0,175604.0,2025-01-16,4,14.63,0.0,58.52,Credit,Store,2025-01-23,POS
115712,126,6527.0,435505.0,2025-01-05,3,73.83,44.3,177.19,Debit,Online,2025-01-05,POS
115713,525,12093.0,,2025-01-12,5,18.57,9.28,83.57,Credit,Store,2025-02-18,POS
115714,624,38720.0,,2025-01-10,1,60.51,6.05,54.46,Debit,Store,2025-01-10,POS
115715,749,49002.0,421755.0,2025-01-18,2,21.47,0.0,42.94,Debit,Store,2025-02-10,POS
115716,526,821.0,345721.0,2025-01-10,1,62.84,3.14,59.7,Cash,Online,2025-01-10,POS
115717,9,31735.0,184893.0,2025-01-15,5,54.37,0.0,271.85,Cash,Online,2025-02-10,POS
115718,577,11764.0,12280.0,2025-01-19,1,58.14,8.72,49.42,Debit,Online,2025-01-19,POS
115719,131,46242.0,38700.0,2025-01-09,4,21.24,0.0,84.96,Cash,Store,2025-01-09,POS
115720,1,31479.0,279897.0,2025-01-18,1,17.49,1.75,15.74,Debit,Store,2025-02-16,POS
115721,198,25424.0,188341.0,2025-01-02,4,36.13,28.9,115.62,Credit,Store,2025-01-02,POS
115722,739,21204.0,145900.0,2025-01-17,4,99.19,0.0,396.76,Debit,Store,2025-02-24,POS
115723,329,5430.0,39475.0,2025-01-08,1,42.8,0.0,42.8,Gift Card,Online,2025-01-23,POS
115724,598,49375.0,196035.0,2025-01-14,4,30.35,0.0,121.4,Gift Card,Store,2025-01-14,POS
115725,721,30084.0,357029.0,2025-01-09,2,55.03,0.0,110.06,Debit,Store,2025-01-09,POS
115726,698,39097.0,139916.0,2025-01-22,4,78.74,0.0,314.96,Debit,Store,2025-01-22,POS
115727,334,29505.0,262671.0,2025-01-18,2,46.5,0.0,93.0,Debit,Store,2025-01-18,POS
115728,260,49253.0,,2025-01-04,3,20.59,0.0,61.77,Debit,Store,2025-02-06,POS
115729,580,17855.0,192873.0,2025-01-17,4,130.92,26.18,497.5,Credit,Store,2025-01-17,POS
115730,343,40671.0,,2025-01-30,4,127.1,50.84,457.56,Debit,Store,2025-01-30,POS
115731,725,12488.0,184081.0,2025-01-02,3,5.97,0.0,17.91,Debit,Store,2025-01-11,POS
115732,386,25613.0,389076.0,2025-01-04,5,17.68,0.0,88.4,Debit,Store,2025-01-04,POS
115733,150,32787.0,221780.0,2025-01-22,2,8.72,3.49,13.95,Mobile Wallet,Store,2025-01-22,POS
115734,27,21116.0,396340.0,2025-01-10,1,38.62,3.86,34.76,Debit,Store,2025-01-31,POS
115735,414,13582.0,29426.0,2025-01-01,4,111.95,89.56,358.24,Mobile Wallet,Store,2025-01-23,POS
115736,47,1297.0,,2025-01-08,1,38.54,0.0,38.54,Debit,Store,2025-02-07,POS
115737,467,39311.0,247109.0,2025-01-05,5,133.38,133.38,533.52,Credit,Store,2025-01-18,POS
115738,735,10212.0,495957.0,2025-01-06,5,6.56,3.28,29.52,Mobile Wallet,Store,2025-01-16,POS
115739,706,34366.0,451780.0,2025-01-20,4,16.32,6.53,58.75,Mobile Wallet,Store,2025-01-20,POS
115740,795,32881.0,115993.0,2025-01-10,5,62.3,0.0,311.5,Debit,Store,2025-01-10,POS
115741,617,46550.0,166891.0,2025-01-25,3,46.44,0.0,139.32,Mobile Wallet,Store,2025-01-25,POS
115742,389,20339.0,170835.0,2025-01-09,3,149.63,0.0,448.89,Credit,Store,2025-01-09,POS
115743,608,6786.0,356638.0,2025-01-28,2,28.07,5.61,50.53,Credit,Store,2025-02-15,POS
115744,783,19377.0,404590.0,2025-01-28,2,52.25,0.0,104.5,Debit,Store,2025-02-01,POS
115745,7,33086.0,,2025-01-20,1,65.8,0.0,65.8,Debit,Online,2025-01-20,POS
115746,757,49851.0,,2025-01-20,4,15.99,9.59,54.37,Mobile Wallet,Store,2025-01-30,POS
115747,46,24705.0,416697.0,2025-01-22,1,26.58,0.0,26.58,Gift Card,Store,2025-01-22,POS
115748,51,44045.0,,2025-01-01,3,138.93,0.0,416.79,Credit,Store,2025-01-24,POS
115749,413,46098.0,431775.0,2025-01-15,4,140.81,0.0,563.24,Credit,Online,2025-01-15,POS
115750,74,17919.0,372472.0,2025-01-29,5,25.57,12.78,115.07,Debit,Store,2025-02-27,POS
115751,98,26781.0,285951.0,2025-01-08,1,29.11,0.0,29.11,Debit,Store,2025-01-08,POS
115752,656,33814.0,168482.0,2025-01-22,2,34.02,13.61,54.43,Credit,Store,2025-01-25,POS
115753,221,31735.0,129200.0,2025-01-30,1,6.07,0.0,6.07,Credit,Store,2025-03-16,POS
115754,662,37022.0,460731.0,2025-01-04,2,128.74,0.0,257.48,Gift Card,Store,2025-01-04,POS
115755,592,2649.0,,2025-01-24,1,38.9,0.0,38.9,Credit,Store,2025-03-08,POS
115756,449,29488.0,460900.0,2025-01-16,2,47.7,0.0,95.4,Cash,Store,2025-02-05,POS
115757,663,28924.0,157907.0,2025-01-14,4,58.68,0.0,234.72,Debit,Store,2025-02-19,POS
115758,543,26119.0,2421.0,2025-01-01,1,42.12,0.0,42.12,Cash,Online,2025-01-01,POS
115759,440,23734.0,405283.0,2025-01-09,5,41.41,0.0,207.05,Debit,Store,2025-01-16,POS
115760,126,13955.0,3857.0,2025-01-27,1,124.39,0.0,124.39,Cash,Store,2025-02-09,POS
115761,453,46158.0,417643.0,2025-01-08,1,435.91,0.0,435.91,Credit,Store,2025-01-08,POS
115762,550,47062.0,467184.0,2025-01-03,4,31.38,0.0,125.52,Mobile Wallet,Store,2025-01-28,POS
115763,791,46315.0,,2025-01-27,3,4.43,0.0,13.29,Credit,Store,2025-01-27,POS
115764,476,22889.0,378290.0,2025-01-28,1,17.02,0.0,17.02,Credit,Online,2025-01-28,POS
115765,708,25468.0,20421.0,2025-01-17,5,23.13,0.0,115.65,Debit,Online,2025-01-23,POS
115766,273,30496.0,,2025-01-21,5,40.21,10.05,191.0,Cash,Store,2025-03-07,POS
115767,59,17001.0,92913.0,2025-01-20,5,39.76,19.88,178.92,Debit,Store,2025-02-18,POS
115768,786,24052.0,467432.0,2025-01-20,3,27.97,0.0,83.91,Mobile Wallet,Store,2025-01-20,POS
115769,656,31828.0,140367.0,2025-01-02,3,62.45,0.0,187.35,Mobile Wallet,Store,2025-01-19,POS
115770,127,19620.0,408227.0,2025-01-17,2,45.75,0.0,91.5,Debit,Store,2025-01-31,POS
115771,90,14739.0,115925.0,2025-01-31,5,14.37,7.18,64.67,Cash,Store,2025-01-31,POS
115772,754,32795.0,195660.0,2025-01-30,2,13.49,0.0,26.98,Cash,Store,2025-01-30,POS
115773,723,48720.0,461446.0,2025-01-23,1,79.97,8.0,71.97,Debit,Store,2025-01-25,POS
115774,156,38938.0,401655.0,2025-01-22,2,26.47,0.0,52.94,Cash,Store,2025-01-22,POS
115775,537,20560.0,230714.0,2025-01-23,5,31.81,0.0,159.05,Credit,Store,2025-01-23,POS
115776,242,41924.0,,2025-01-03,3,20.63,0.0,61.89,Credit,Store,2025-01-03,POS
115777,656,44718.0,,2025-01-24,1,22.43,0.0,22.43,Cash,Store,2025-01-30,POS
115778,647,7761.0,285741.0,2025-01-21,3,41.88,12.56,113.08,Debit,Store,2025-01-30,POS
115779,790,46303.0,326866.0,2025-01-18,3,28.36,12.76,72.32,Cash,Store,2025-01-18,POS
115780,643,28003.0,123265.0,2025-01-11,5,63.53,0.0,317.65,Debit,Store,2025-01-11,POS
115781,534,6022.0,34889.0,2025-01-04,4,26.07,15.64,88.64,Debit,Online,2025-01-04,POS
115782,676,47620.0,39682.0,2025-01-10,3,34.73,5.21,98.98,Gift Card,Store,2025-01-10,POS
115783,343,4154.0,150203.0,2025-01-08,3,69.31,0.0,207.93,Debit,Store,2025-02-16,POS
115784,387,23332.0,,2025-01-03,3,72.27,0.0,216.81,Credit,Store,2025-01-03,POS
115785,314,43356.0,76687.0,2025-01-27,3,20.11,0.0,60.33,Debit,Store,2025-03-10,POS
115786,660,6454.0,498175.0,2025-01-12,2,50.01,5.0,95.02,Cash,Store,2025-02-08,POS
115787,797,24374.0,316244.0,2025-01-04,4,15.76,0.0,63.04,Cash,Store,2025-02-05,POS
115788,191,37935.0,41876.0,2025-01-23,1,14.13,0.0,14.13,Cash,Online,2025-01-23,POS
115789,584,29770.0,358829.0,2025-01-25,1,51.54,2.58,48.96,Cash,Store,2025-02-28,POS
115790,396,28811.0,,2025-01-08,5,12.06,0.0,60.3,Credit,Store,2025-01-08,POS
115791,332,4017.0,117921.0,2025-01-13,1,81.85,0.0,81.85,Credit,Store,2025-02-14,POS
115792,308,6478.0,172546.0,2025-01-30,3,35.4,0.0,106.2,Debit,Store,2025-01-30,POS
115793,140,8656.0,357888.0,2025-01-10,4,44.1,35.28,141.12,Debit,Online,2025-02-15,POS
115794,651,34053.0,347653.0,2025-01-15,5,112.61,0.0,563.05,Credit,Store,2025-01-15,POS
115795,672,31189.0,355261.0,2025-01-04,2,25.06,5.01,45.11,Debit,Store,2025-01-04,POS
115796,50,17767.0,350147.0,2025-01-17,3,11.2,5.04,28.56,Cash,Online,2025-02-22,POS
115797,375,21131.0,205224.0,2025-01-11,4,29.91,23.93,95.71,Debit,Store,2025-01-11,POS
115798,283,39310.0,67493.0,2025-01-19,3,35.89,0.0,107.67,Credit,Store,2025-03-04,POS
115799,542,32316.0,490371.0,2025-01-03,1,67.72,6.77,60.95,Credit,Store,2025-01-03,POS
115800,12,9320.0,180828.0,2025-01-19,3,20.74,0.0,62.22,Debit,Store,2025-01-19,POS
115801,150,46905.0,61366.0,2025-01-23,4,20.47,0.0,81.88,Cash,Store,2025-02-05,POS
115802,68,40607.0,,2025-01-05,4,17.53,0.0,70.12,Credit,Store,2025-02-14,POS
115803,144,41248.0,356383.0,2025-01-21,5,50.12,0.0,250.6,Credit,Store,2025-01-21,POS
115804,246,21704.0,,2025-01-10,5,22.5,0.0,112.5,Cash,Store,2025-01-10,POS
115805,456,45757.0,224047.0,2025-01-06,4,41.75,0.0,167.0,Cash,Store,2025-01-06,POS
115806,562,10068.0,456366.0,2025-01-02,2,32.19,12.88,51.5,Debit,Online,2025-01-02,POS
115807,633,32153.0,26470.0,2025-01-03,4,61.34,24.54,220.82,Mobile Wallet,Store,2025-01-03,POS
115808,36,48077.0,24813.0,2025-01-26,3,20.1,0.0,60.3,Credit,Store,2025-01-26,POS
115809,202,33144.0,17094.0,2025-01-09,5,15.61,11.71,66.34,Debit,Store,2025-01-09,POS
115810,536,35188.0,444478.0,2025-01-14,1,28.14,0.0,28.14,Credit,Store,2025-02-19,POS
115811,314,26660.0,,2025-01-01,2,25.42,0.0,50.84,Credit,Store,2025-01-01,POS
115812,75,21054.0,482805.0,2025-01-14,1,100.39,0.0,100.39,Debit,Store,2025-01-27,POS
115813,472,21356.0,236067.0,2025-01-16,4,49.11,0.0,196.44,Credit,Store,2025-01-16,POS
115814,456,14685.0,136320.0,2025-01-03,1,29.29,0.0,29.29,Credit,Store,2025-01-03,POS
115815,194,12797.0,,2025-01-09,4,15.27,0.0,61.08,Cash,Store,2025-01-09,POS
115816,561,3857.0,96901.0,2025-01-30,3,6.08,2.74,15.5,Debit,Store,2025-03-05,POS
115817,36,24355.0,305487.0,2025-01-02,5,47.5,0.0,237.5,Debit,Store,2025-01-02,POS
115818,487,6734.0,257621.0,2025-01-06,3,62.99,0.0,188.97,Credit,Store,2025-02-07,POS
115819,679,36426.0,,2025-01-05,5,32.87,0.0,164.35,Cash,Store,2025-01-05,POS
115820,82,17797.0,448931.0,2025-01-29,1,26.37,0.0,26.37,Cash,Store,2025-01-29,POS
115821,162,47795.0,356691.0,2025-01-24,2,9.87,0.0,19.74,Credit,Store,2025-01-24,POS
115822,388,43351.0,190208.0,2025-01-11,3,34.35,10.31,92.74,Cash,Store,2025-01-11,POS
115823,155,31448.0,145589.0,2025-01-11,4,27.26,0.0,109.04,Credit,Store,2025-02-15,POS
115824,640,2638.0,28618.0,2025-01-05,2,21.2,0.0,42.4,Credit,Store,2025-01-05,POS
115825,69,236.0,167004.0,2025-01-23,2,64.0,0.0,128.0,Credit,Store,2025-01-23,POS
115826,276,30036.0,374931.0,2025-01-23,3,40.96,0.0,122.88,Debit,Store,2025-01-23,POS
115827,406,22078.0,117904.0,2025-01-04,4,13.65,2.73,51.87,Cash,Store,2025-01-04,POS
115828,80,18870.0,355960.0,2025-01-20,2,36.84,14.74,58.94,Cash,Store,2025-02-22,POS
115829,180,34075.0,318867.0,2025-01-19,5,124.0,31.0,589.0,Debit,Store,2025-01-19,POS
